20141001 032400;109.830000;109.830000;109.801000;109.807000;0
20141001 032500;109.808000;109.816000;109.807000;109.812000;0
20141001 032600;109.813000;109.813000;109.813000;109.813000;0
20141001 032700;109.811000;109.826000;109.805000;109.826000;0
20141001 032800;109.827000;109.840000;109.826000;109.829000;0
20141001 032900;109.830000;109.839000;109.827000;109.839000;0
20141001 033000;109.840000;109.845000;109.838000;109.840000;0
20141001 033100;109.841000;109.852000;109.841000;109.849000;0
20141001 033200;109.850000;109.856000;109.845000;109.856000;0
20141001 033300;109.857000;109.858000;109.840000;109.840000;0
20141001 033400;109.836000;109.850000;109.830000;109.844000;0
20141001 033500;109.843000;109.847000;109.831000;109.845000;0
20141001 033600;109.846000;109.877000;109.846000;109.872000;0
20141001 033700;109.870000;109.874000;109.854000;109.855000;0
20141001 033800;109.853000;109.861000;109.844000;109.860000;0
20141001 033900;109.861000;109.874000;109.850000;109.856000;0
20141001 034000;109.855000;109.856000;109.842000;109.852000;0
20141001 034100;109.853000;109.856000;109.849000;109.851000;0
20141001 034200;109.852000;109.855000;109.834000;109.834000;0
20141001 034300;109.836000;109.844000;109.833000;109.835000;0
20141001 034400;109.834000;109.842000;109.834000;109.840000;0
20141001 034500;109.841000;109.853000;109.840000;109.849000;0
20141001 034600;109.850000;109.860000;109.850000;109.857000;0
20141001 034700;109.856000;109.863000;109.850000;109.862000;0
20141001 034800;109.863000;109.865000;109.857000;109.864000;0
20141001 034900;109.865000;109.865000;109.851000;109.851000;0
20141001 035000;109.863000;109.873000;109.862000;109.872000;0
20141001 035100;109.873000;109.875000;109.860000;109.863000;0
20141001 035200;109.862000;109.863000;109.851000;109.863000;0
20141001 035300;109.862000;109.877000;109.862000;109.865000;0
20141001 035400;109.866000;109.867000;109.863000;109.865000;0
20141001 035500;109.860000;109.880000;109.860000;109.877000;0
20141001 035600;109.876000;109.883000;109.847000;109.856000;0
20141001 035700;109.855000;109.869000;109.849000;109.851000;0
20141001 035800;109.852000;109.856000;109.839000;109.846000;0
